2;nuclear_reactor;3761.00;9.85;1998.00;0.18;0
3;arms_factory;2967.00;9.80;1997.00;1.52;0
3;arms_factory;2991.00;9.80;1966.00;4.19;0
3;arms_factory;2971.00;10.32;1958.00;2.03;0
3;arms_factory;2965.00;9.80;1974.00;5.05;0
3;arms_factory;2924.00;11.00;1951.00;6.25;0
3;arms_factory;2955.00;10.10;1982.00;4.09;0
3;industrial_complex;2950.00;9.80;1995.00;0.47;0
3;industrial_complex;2947.00;10.50;1959.00;2.04;0
3;industrial_complex;2940.00;9.98;1985.00;4.70;0
3;industrial_complex;2975.00;9.80;1971.00;2.54;0
3;industrial_complex;2919.00;9.80;1972.00;3.74;0
3;industrial_complex;2952.00;10.32;1979.00;0.48;0
3;air_base;2920.00;9.90;1968.00;3.14;0
3;supply_node;2935.00;10.00;1973.00;3.58;0
3;naval_base;2924.00;9.80;1979.00;-2.36;12020
3;bunker;2965.00;9.98;1969.00;3.21;0
3;coastal_bunker;2995.00;9.80;1959.00;-4.12;0
3;coastal_bunker;2913.00;9.80;1970.00;-2.64;0
3;dockyard;2995.00;9.80;1964.00;-4.12;0
3;anti_air_building;2960.00;10.00;1973.00;0.11;0
3;anti_air_building;2920.00;10.10;1963.00;1.67;0
3;anti_air_building;2933.00;10.95;1955.00;5.79;0
3;synthetic_refinery;2985.00;9.80;1963.00;0.71;0
3;fuel_silo;2957.00;11.05;1945.00;4.83;0
3;radar_station;2948.00;10.45;1968.00;2.12;0
3;rocket_site;2906.00;11.03;1950.00;2.78;0
3;nuclear_reactor;2916.00;10.15;1961.00;5.44;0
4;arms_factory;1722.00;9.80;1978.00;2.03;0
4;arms_factory;1722.00;9.80;1974.00;5.05;0
4;arms_factory;1720.00;9.80;1981.00;6.25;0
4;arms_factory;1719.00;9.80;1997.00;4.09;0
4;arms_factory;1716.00;9.80;1989.00;0.47;0
4;arms_factory;1727.00;9.80;1976.00;2.04;0
4;industrial_complex;1718.00;9.80;1985.00;4.70;0
4;industrial_complex;1721.00;9.80;1979.00;2.54;0
4;industrial_complex;1719.00;9.80;1993.00;3.74;0
4;industrial_complex;1723.00;9.80;1976.00;0.48;0
4;industrial_complex;1726.00;9.80;1975.00;3.14;0
4;industrial_complex;1720.00;9.80;1983.00;5.81;0
4;air_base;1719.00;9.80;1992.00;2.54;0
4;supply_node;1720.00;9.80;1982.00;0.63;0
4;naval_base;1714.00;9.50;1987.00;-3.93;12633
4;bunker;1718.00;9.80;1987.00;4.25;0
4;coastal_bunker;1720.00;9.50;1974.00;-3.93;0
4;dockyard;1722.00;9.80;1984.00;-3.93;0
4;anti_air_building;1720.00;9.80;1978.00;0.04;0
4;anti_air_building;1727.00;9.80;1973.00;2.70;0
4;anti_air_building;1719.00;9.80;1985.00;5.72;0
4;synthetic_refinery;1719.00;9.80;1996.00;0.64;0
4;fuel_silo;1719.00;9.80;1988.00;4.76;0
4;rocket_site;1715.00;9.80;1985.00;2.71;0
4;nuclear_reactor;1716.00;9.80;1984.00;0.55;0
8;floating_harbor;4132.00;9.50;1815.00;-1.60;1685
120;floating_harbor;2557.00;9.50;853.00;1.57;2919
1;supply_node;3402.00;9.70;1613.00;4.56;0
1;supply_node;3517.00;9.70;1875.00;3.80;0
1;supply_node;3257.00;9.90;1809.00;2.63;0
1;supply_node;3467.00;10.40;1705.00;1.40;0
1;supply_node;3460.00;9.70;2003.00;0.63;0
1;supply_node;3460.00;11.00;1796.00;3.12;0
1;supply_node;3360.00;11.60;1843.00;5.28;0
1;supply_node;3568.00;10.23;1861.00;1.59;0
1;supply_node;3491.00;9.70;1670.00;4.52;0
1;supply_node;3550.00;9.70;1910.00;0.41;0
1;supply_node;3299.00;9.70;1765.00;1.89;0
1;supply_node;3541.00;10.30;1776.00;5.93;0
1;supply_node;3403.00;9.70;1995.00;0.72;0
1;supply_node;3354.00;9.73;1993.00;3.30;0
1;supply_node;3506.00;10.80;1751.00;6.24;0
1;supply_node;3468.00;9.95;1887.00;1.43;0
1;supply_node;3229.00;9.70;1876.00;5.47;0
1;supply_node;3387.00;11.68;1874.00;2.12;0
1;supply_node;3296.00;12.90;1869.00;3.61;0
1;supply_node;3379.00;10.65;1792.00;2.84;0
1;supply_node;3439.00;11.62;1745.00;5.77;0
1;supply_node;3383.00;9.70;1737.00;3.54;0
1;supply_node;3418.00;9.70;1674.00;1.67;0
1;supply_node;3433.00;9.70;1622.00;0.90;0
1;naval_base;3346.00;9.50;1722.00;-0.83;13462
1;naval_base;3380.00;9.50;1624.00;-0.79;13508
1;naval_base;3277.00;9.50;1765.00;-0.51;13230
1;naval_base;3278.00;9.50;1968.00;-1.57;13379
1;naval_base;3510.00;9.50;1656.00;1.06;13490
1;naval_base;3277.00;9.70;1914.00;-2.46;11989
1;naval_base;3213.00;9.70;1860.00;-1.22;10576
1;naval_base;3587.00;9.70;2022.00;-3.63;12394
1;naval_base;3358.00;9.50;1688.00;-0.79;12272
1;naval_base;3415.00;9.70;2013.00;-3.55;12511
1;naval_base;3223.00;9.70;1792.00;-0.27;12448
1;naval_base;3443.00;9.70;1625.00;1.01;11330
1;naval_base;3373.00;9.70;2002.00;-3.41;11824
1;bunker;3498.00;12.60;1829.00;0.41;0
1;bunker;3516.00;11.38;1735.00;2.98;0
1;bunker;3354.00;10.70;1779.00;2.04;0
1;bunker;3469.00;12.32;1811.00;2.54;0
1;bunker;3369.00;9.70;1669.00;6.16;0
1;bunker;3330.00;11.65;1930.00;0.99;0
1;bunker;3297.00;9.70;1766.00;3.66;0
1;bunker;3340.00;16.48;1890.00;1.60;0
1;bunker;3238.00;9.98;1875.00;5.72;0
1;bunker;3529.00;10.00;1784.00;0.65;0
1;bunker;3436.00;9.70;1631.00;4.77;0
1;bunker;3460.00;9.70;1913.00;4.17;0
1;bunker;3377.00;10.75;1835.00;5.37;0
1;bunker;3382.00;9.70;1995.00;3.21;0
1;bunker;3428.00;11.50;1748.00;6.23;0
1;bunker;3477.00;9.70;1649.00;1.16;0
1;bunker;3309.00;9.85;1978.00;5.28;0
1;bunker;3366.00;9.70;1716.00;0.55;0
1;coastal_bunker;3386.00;9.50;1594.00;0.00;0
1;coastal_bunker;3415.00;9.70;2013.00;-3.55;0
1;coastal_bunker;3371.00;9.50;1657.00;-0.79;0
1;coastal_bunker;3264.00;9.70;1905.00;-2.46;0
1;coastal_bunker;3324.00;9.50;1744.00;-0.83;0
1;coastal_bunker;3456.00;9.50;1626.00;-0.17;0
1;coastal_bunker;3242.00;9.50;1786.00;-0.39;0
1;coastal_bunker;3303.00;9.70;2003.00;-2.14;0
1;coastal_bunker;3350.00;9.50;1706.00;-0.79;0
1;coastal_bunker;3284.00;9.50;1922.00;-0.22;0
2;supply_node;3689.00;12.30;1924.00;5.55;0
2;supply_node;3900.00;9.50;1662.00;5.02;0
2;supply_node;3748.00;9.70;1669.00;3.80;0
2;supply_node;3673.00;9.70;1981.00;5.97;0
2;supply_node;3651.00;9.70;1674.00;1.86;0
2;supply_node;3870.00;10.48;1759.00;4.03;0
2;supply_node;3918.00;9.70;1936.00;4.75;0
2;supply_node;3740.00;11.20;1787.00;4.34;0
2;supply_node;3863.00;9.70;1930.00;0.63;0
2;supply_node;3763.00;10.60;1858.00;3.58;0
2;supply_node;3628.00;10.15;1807.00;5.05;0
2;supply_node;4009.00;9.70;1786.00;0.94;0
2;supply_node;3603.00;9.70;1728.00;0.18;0
2;supply_node;3746.00;10.30;1738.00;3.12;0
2;supply_node;3860.00;9.70;1685.00;0.87;0
2;supply_node;3794.00;10.00;1893.00;2.35;0
2;supply_node;3705.00;9.70;1671.00;5.28;0
2;supply_node;3603.00;13.32;1875.00;4.52;0
2;supply_node;3941.00;9.70;1866.00;6.00;0
2;supply_node;3847.00;10.90;1838.00;3.76;0
2;supply_node;3813.00;9.73;1764.00;0.41;0
2;supply_node;3697.00;11.00;1726.00;1.89;0
2;supply_node;3583.00;9.70;1676.00;5.93;0
2;naval_base;4035.00;9.50;1773.00;1.17;13446
2;naval_base;3594.00;9.50;1672.00;0.46;13481
2;naval_base;3932.00;9.70;1950.00;-3.66;11914
2;naval_base;3962.00;9.70;1747.00;0.61;11746
2;naval_base;3749.00;9.50;1629.00;0.46;11966
2;naval_base;3708.00;9.50;1655.00;0.31;13029
2;naval_base;3833.00;9.50;1671.00;0.46;12045
2;naval_base;3638.00;9.70;1665.00;-0.89;10982
2;naval_base;3914.00;9.50;1694.00;1.04;13273
2;naval_base;3597.00;9.70;2016.00;-3.18;12394
2;bunker;3624.00;9.70;1758.00;3.96;0
2;bunker;3985.00;9.70;1812.00;1.45;0
2;bunker;3797.00;10.40;1889.00;4.98;0
2;bunker;3685.00;12.50;1755.00;0.92;0
2;bunker;3935.00;9.70;1820.00;4.19;0
2;bunker;3757.00;10.43;1792.00;0.92;0
2;bunker;3751.00;10.25;1864.00;3.59;0
2;bunker;3812.00;10.40;1784.00;4.70;0
2;bunker;3649.00;10.70;1969.00;0.48;0
2;bunker;3896.00;9.75;1911.00;6.16;0
2;bunker;3625.00;16.52;1898.00;1.09;0
2;bunker;3706.00;10.07;1709.00;1.59;0
2;bunker;3948.00;9.70;1756.00;0.99;0
2;bunker;3584.00;9.70;1686.00;0.04;0
2;bunker;3891.00;9.70;1946.00;5.72;0
2;bunker;3857.00;10.80;1820.00;0.65;0
2;bunker;3862.00;9.70;1689.00;4.77;0
2;bunker;3638.00;10.65;1824.00;0.04;0
2;bunker;3743.00;9.70;1646.00;4.17;0
2;coastal_bunker;3658.00;9.50;1669.00;1.29;0
2;coastal_bunker;4004.00;9.50;1771.00;-0.38;0
2;coastal_bunker;3834.00;9.70;1679.00;0.46;0
2;coastal_bunker;3911.00;9.70;1880.00;1.42;0
2;coastal_bunker;3902.00;9.70;1687.00;0.62;0
2;coastal_bunker;3916.00;9.70;1953.00;-3.66;0
2;coastal_bunker;3679.00;9.50;1667.00;-1.06;0
2;coastal_bunker;3748.00;9.50;1632.00;0.46;0
2;coastal_bunker;3620.00;9.50;1664.00;0.61;0
2;coastal_bunker;3957.00;9.70;1853.00;-4.22;0
2;coastal_bunker;3597.00;9.70;2017.00;-3.18;0
3;supply_node;2971.00;10.53;1658.00;5.02;0
3;supply_node;2851.00;13.70;1889.00;1.86;0
3;supply_node;3044.00;11.00;1749.00;4.34;0
3;supply_node;3089.00;9.70;1715.00;3.58;0
3;supply_node;2780.00;12.68;1811.00;5.05;0
3;supply_node;2980.00;10.90;1698.00;2.81;0
3;supply_node;2846.00;10.57;1937.00;5.75;0
3;supply_node;2767.00;11.43;1896.00;4.98;0
3;supply_node;3005.00;9.70;1891.00;0.18;0
3;supply_node;2916.00;11.38;1834.00;3.12;0
3;supply_node;3048.00;9.70;1823.00;0.87;0
3;supply_node;3124.00;9.70;1819.00;2.35;0
3;supply_node;2693.00;9.70;1788.00;5.28;0
3;supply_node;2625.00;10.15;1761.00;1.59;0
3;supply_node;2924.00;10.85;1744.00;4.52;0
3;supply_node;2938.00;10.90;1674.00;6.00;0
3;naval_base;2865.00;9.70;1952.00;-3.68;10947
3;naval_base;3018.00;9.70;1933.00;-4.34;12491
3;naval_base;3046.00;9.70;1692.00;-0.20;12116
3;naval_base;3143.00;9.70;1729.00;-4.55;13456
3;naval_base;2784.00;9.70;1939.00;-3.20;13394
3;naval_base;3127.00;9.70;1831.00;-3.46;11341
3;naval_base;3034.00;9.70;1887.00;-3.75;13411
3;bunker;3046.00;9.70;1877.00;3.29;0
3;bunker;2981.00;10.50;1780.00;5.50;0
3;bunker;3130.00;9.70;1753.00;3.45;0
3;bunker;2808.00;16.27;1844.00;1.90;0
3;bunker;2775.00;11.05;1739.00;0.85;0
3;bunker;2941.00;9.70;1880.00;4.98;0
3;bunker;2817.00;11.50;1899.00;6.19;0
3;bunker;2998.00;9.70;1911.00;0.41;0
3;bunker;2841.00;9.88;1932.00;1.97;0
3;bunker;2913.00;10.90;1748.00;2.47;0
3;bunker;2937.00;10.60;1772.00;5.14;0
3;bunker;2986.00;10.60;1730.00;0.92;0
3;bunker;3031.00;9.70;1827.00;2.48;0
3;bunker;2844.00;9.70;1774.00;5.14;0
3;bunker;2716.00;9.80;1819.00;0.92;0
3;bunker;2876.00;18.80;1876.00;3.59;0
3;bunker;3031.00;11.40;1769.00;6.25;0
3;bunker;3089.00;9.70;1726.00;2.64;0
3;bunker;2645.00;9.70;1765.00;5.65;0
3;bunker;2908.00;9.95;1822.00;2.04;0
3;bunker;2744.00;13.00;1876.00;2.54;0
3;bunker;3125.00;9.70;1829.00;4.10;0
3;coastal_bunker;2871.00;9.70;1955.00;-3.68;0
3;coastal_bunker;3097.00;9.70;1822.00;-4.18;0
3;coastal_bunker;3048.00;9.70;1836.00;-3.09;0
3;coastal_bunker;3041.00;9.50;1863.00;0.73;0
3;coastal_bunker;2786.00;9.70;1938.00;-3.20;0
3;coastal_bunker;2987.00;9.50;1637.00;0.30;0
3;coastal_bunker;3111.00;9.50;1709.00;1.20;0
3;coastal_bunker;3041.00;9.70;1688.00;0.95;0
1;bunker;3396.00;9.85;1620.00;5.50;0
1;bunker;3531.00;10.20;1934.00;0.78;0
1;bunker;3470.00;10.10;1675.00;3.45;0
1;bunker;3215.00;9.95;1840.00;1.29;0
1;coastal_bunker;3486.00;9.88;1644.00;1.34;0
2;naval_base;3864.00;9.80;1989.00;-3.08;11205
2;naval_base;3948.00;9.80;1877.00;-4.35;13416
2;bunker;3909.00;9.85;1698.00;5.41;0
2;bunker;3678.00;9.80;1672.00;5.51;0
2;coastal_bunker;3964.00;9.50;1748.00;0.77;0
3;naval_base;3039.00;9.80;1840.00;-3.53;12360
3;naval_base;2994.00;9.57;1651.00;0.11;10523
3;bunker;2976.00;9.80;1640.00;3.35;0
1;supply_node;3544.00;11.57;1716.00;4.83;0
1;supply_node;3312.00;11.70;1914.00;0.03;0
1;naval_base;3333.00;9.50;1733.00;-0.57;13462
1;bunker;3311.00;13.30;1863.00;4.47;0
1;bunker;3478.00;10.98;1757.00;0.85;0
1;bunker;3574.00;10.78;1868.00;3.51;0
1;coastal_bunker;3379.00;9.80;2002.00;-2.87;0
1;coastal_bunker;3333.00;9.50;1733.00;-0.57;0
2;supply_node;3814.00;9.80;1686.00;4.07;0
2;supply_node;3798.00;10.93;1987.00;5.55;0
2;supply_node;3889.00;10.53;1895.00;2.20;0
2;supply_node;3931.00;10.07;1739.00;6.25;0
2;supply_node;3910.00;10.07;1789.00;1.44;0
2;supply_node;3652.00;13.23;1932.00;4.37;0
2;supply_node;3716.00;11.65;1853.00;0.68;0
2;naval_base;3806.00;9.80;2011.00;-3.83;12912
2;naval_base;3918.00;9.80;1876.00;1.03;12672
2;naval_base;3858.00;9.50;1676.00;-0.05;11085
2;bunker;3725.00;11.95;1917.00;4.02;0
2;bunker;3711.00;10.10;1680.00;0.41;0
2;bunker;3696.00;12.20;1845.00;3.07;0
2;bunker;3861.00;10.05;1969.00;6.09;0
2;bunker;3680.00;10.30;1986.00;2.47;0
2;bunker;3735.00;12.30;1953.00;5.13;0
2;bunker;3794.00;9.93;1690.00;1.52;0
2;bunker;3788.00;10.30;1712.00;4.54;0
2;bunker;3885.00;10.45;1781.00;5.74;0
2;bunker;3777.00;11.30;1972.00;3.58;0
2;coastal_bunker;3736.00;9.80;2010.00;-3.54;0
2;coastal_bunker;3855.00;9.80;1994.00;-3.12;0
2;coastal_bunker;3859.00;9.50;1675.00;-0.05;0
3;supply_node;2880.00;10.75;1744.00;2.20;0
3;supply_node;2831.00;11.40;1793.00;6.25;0
3;supply_node;2979.00;13.20;1798.00;1.44;0
3;supply_node;2915.00;12.23;1911.00;4.37;0
3;supply_node;2808.00;12.68;1891.00;0.68;0
3;supply_node;3021.00;10.50;1863.00;3.61;0
3;supply_node;3124.00;10.40;1736.00;0.26;0
3;supply_node;2793.00;11.00;1754.00;2.85;0
3;supply_node;2998.00;9.80;1932.00;5.79;0
3;naval_base;3018.00;9.57;1663.00;0.60;12743
3;naval_base;2809.00;9.80;1929.00;-3.27;13399
3;naval_base;3010.00;9.80;1893.00;-4.33;13216
3;naval_base;2907.00;9.80;1966.00;-2.98;13378
3;bunker;2923.00;12.18;1900.00;5.13;0
3;bunker;2909.00;11.90;1717.00;1.52;0
3;coastal_bunker;3022.00;9.50;1665.00;0.60;0
3;coastal_bunker;2813.00;9.80;1929.00;-3.27;0
3;coastal_bunker;2906.00;9.80;1965.00;-2.98;0
3;coastal_bunker;3008.00;9.80;1897.00;-4.33;0
15;floating_harbor;1846.87;9.50;1397.26;0.46;4154
47;floating_harbor;3001.94;9.50;1218.29;-2.13;3488
128;floating_harbor;2972.95;9.50;894.05;-2.36;4865
139;floating_harbor;2906.00;9.50;892.00;1.27;4878
506;floating_harbor;2275.13;9.50;401.95;0.12;3791
514;floating_harbor;2533.88;9.50;350.18;-2.55;9228
516;floating_harbor;2480.79;9.50;353.36;-3.46;9201
518;floating_harbor;2270.64;9.50;396.21;-1.25;8839
558;floating_harbor;3349.74;9.50;344.87;-4.25;9286
1;supply_node;3205.00;9.85;1784.00;2.39;0
1;naval_base;3210.00;9.80;1789.00;-3.93;12448
1;bunker;3209.00;9.82;1787.00;5.74;0
1;coastal_bunker;3197.00;9.50;1786.00;-3.93;0
2;supply_node;4065.00;9.82;1816.00;1.63;0
2;naval_base;4070.00;9.80;1822.00;-3.86;12059
2;bunker;4073.00;9.80;1819.00;5.14;0
2;coastal_bunker;4082.00;9.80;1823.00;-3.86;0
2;floating_harbor;3788.82;9.50;1649.12;-2.16;4056
3;floating_harbor;2859.30;9.50;1958.97;0.10;2839
4;supply_node;1925.00;11.05;1949.00;0.45;0
4;supply_node;1836.00;11.93;1789.00;1.93;0
4;supply_node;1933.00;13.15;1669.00;5.97;0
4;supply_node;1743.00;9.80;1852.00;2.63;0
4;supply_node;1916.00;16.20;1783.00;4.10;0
4;supply_node;1813.00;16.50;1734.00;1.86;0
4;supply_node;1770.00;11.40;1794.00;3.34;0
4;supply_node;1828.00;11.93;1896.00;6.28;0
4;supply_node;1859.00;10.38;1953.00;4.03;0
4;supply_node;1862.00;22.45;1609.00;5.51;0
4;supply_node;1774.00;9.80;1933.00;2.16;0
4;supply_node;1901.00;12.50;1882.00;4.75;0
4;supply_node;1804.00;10.48;1584.00;1.40;0
4;supply_node;1786.00;9.90;1671.00;4.34;0
4;supply_node;1867.00;19.45;1735.00;0.63;0
4;supply_node;1928.00;13.90;1725.00;3.58;0
4;supply_node;1844.00;20.95;1554.00;5.05;0
4;supply_node;1890.00;14.20;1578.00;2.81;0
4;supply_node;1772.00;9.88;1729.00;5.75;0
4;supply_node;1795.00;13.65;1848.00;0.94;0
4;supply_node;1839.00;15.07;1676.00;4.98;0
4;supply_node;1806.00;12.50;1626.00;0.18;0
4;supply_node;1728.00;9.80;1906.00;3.12;0
4;supply_node;1860.00;15.30;1836.00;0.87;0
4;supply_node;1885.00;20.20;1652.00;2.35;0
4;supply_node;1821.00;10.28;1530.00;5.28;0
4;naval_base;1762.00;9.80;1945.00;-2.63;13390
4;naval_base;1811.00;9.50;1539.00;-2.07;13551
4;naval_base;1750.00;9.57;1787.00;-1.45;13440
4;naval_base;1715.00;9.50;1884.00;-0.45;12517
4;naval_base;1878.00;9.57;1995.00;-3.48;12474
4;naval_base;1720.00;9.57;1850.00;-1.19;13429
4;naval_base;1776.00;9.50;1612.00;-2.31;10768
4;naval_base;1752.00;9.50;1728.00;-1.95;11859
4;naval_base;1958.00;9.80;1974.00;-4.08;11339
4;naval_base;1770.00;9.57;1656.00;-1.01;11515
4;naval_base;1767.00;9.57;1624.00;-1.35;10768
4;bunker;1794.00;10.40;1611.00;5.79;0
4;bunker;1852.00;24.58;1566.00;0.71;0
4;bunker;1845.00;13.85;1754.00;4.83;0
4;bunker;1768.00;9.85;1714.00;0.11;0
4;bunker;1736.00;11.28;1887.00;2.78;0
4;bunker;1820.00;15.57;1775.00;5.44;0
4;bunker;1907.00;13.53;1595.00;2.17;0
4;bunker;1857.00;12.40;1890.00;3.38;0
4;bunker;1766.00;11.70;1831.00;1.22;0
4;bunker;1759.00;9.80;1941.00;5.34;0
4;bunker;1906.00;17.50;1788.00;5.45;0
4;bunker;1856.00;14.40;1860.00;3.29;0
4;bunker;1896.00;13.25;1889.00;5.95;0
4;bunker;1944.00;13.18;1714.00;2.33;0
4;bunker;1790.00;11.80;1863.00;3.89;0
4;bunker;1911.00;10.85;1649.00;1.73;0
4;bunker;1837.00;18.83;1714.00;4.40;0
4;bunker;1941.00;12.12;1930.00;0.78;0
4;bunker;1922.00;12.65;1643.00;2.34;0
4;bunker;1868.00;22.20;1695.00;0.18;0
4;bunker;1878.00;9.80;1986.00;2.84;0
4;bunker;1830.00;14.45;1586.00;5.50;0
4;bunker;1845.00;18.95;1628.00;2.24;0
4;bunker;1730.00;9.80;1856.00;3.45;0
4;bunker;1782.00;9.95;1661.00;1.29;0
4;bunker;1816.00;9.85;1537.00;2.85;0
4;coastal_bunker;1810.00;9.50;1532.00;-2.07;0
4;coastal_bunker;1760.00;9.80;1945.00;-2.63;0
4;coastal_bunker;1768.00;9.80;1638.00;-0.50;0
4;coastal_bunker;1773.00;9.50;1616.00;-1.35;0
4;coastal_bunker;1845.00;9.80;1974.00;-2.68;0
4;coastal_bunker;1735.00;9.50;1809.00;-1.89;0
4;coastal_bunker;1889.00;9.80;1992.00;-2.48;0
4;coastal_bunker;1715.00;9.50;1872.00;-0.45;0
4;coastal_bunker;1752.00;9.50;1756.00;-2.52;0
4;coastal_bunker;1727.00;9.50;1837.00;-1.19;0
4;coastal_bunker;1785.00;9.57;1586.00;-1.89;0
4;radar_station;1843.00;13.45;1757.00;5.74;0
4;floating_harbor;1803.85;9.50;1539.35;1.07;4063
5;arms_factory;1940.00;12.15;1599.00;5.05;0
5;arms_factory;1975.00;11.35;1902.00;6.25;0
5;arms_factory;2048.00;10.90;1746.00;4.09;0
5;arms_factory;2094.00;9.80;1954.00;0.47;0
5;arms_factory;2038.00;17.25;1809.00;2.04;0
5;arms_factory;2140.00;10.68;1810.00;4.70;0
5;industrial_complex;2107.00;9.82;1934.00;2.54;0
5;industrial_complex;2043.00;11.40;1727.00;3.74;0
5;industrial_complex;2141.00;10.40;1793.00;0.48;0
5;industrial_complex;1935.00;10.10;1556.00;3.14;0
5;industrial_complex;2096.00;10.30;1712.00;5.81;0
5;industrial_complex;2148.00;10.30;1773.00;2.54;0
5;air_base;1990.00;10.45;1603.00;5.21;0
5;supply_node;2198.00;10.10;1867.00;3.58;0
5;supply_node;2128.00;10.35;1795.00;5.05;0
5;supply_node;2061.00;10.82;1776.00;2.81;0
5;supply_node;2120.00;11.07;1922.00;5.75;0
5;supply_node;1941.00;12.10;1600.00;0.94;0
5;supply_node;2003.00;12.70;1857.00;4.98;0
5;supply_node;2086.00;10.40;1713.00;0.18;0
5;supply_node;2064.00;19.33;1833.00;3.12;0
5;supply_node;2125.00;10.50;1860.00;0.87;0
5;supply_node;2005.00;11.75;1747.00;2.35;0
5;supply_node;2052.00;10.03;1676.00;5.28;0
5;supply_node;2011.00;10.10;1584.00;1.59;0
5;supply_node;1957.00;10.00;1561.00;4.52;0
5;supply_node;2194.00;10.75;1820.00;6.00;0
5;supply_node;2139.00;9.80;1748.00;3.76;0
5;supply_node;1978.00;10.53;1645.00;0.41;0
5;supply_node;2045.00;10.00;1948.00;1.89;0
5;supply_node;1996.00;9.93;1698.00;5.93;0
5;supply_node;1969.00;12.90;1810.00;1.13;0
5;supply_node;2003.00;9.80;1541.00;4.07;0
5;supply_node;1989.00;10.98;1930.00;0.72;0
5;supply_node;2051.00;10.95;1895.00;3.30;0
5;supply_node;1954.00;14.80;1878.00;6.24;0
5;supply_node;2017.00;9.90;1632.00;1.43;0
5;supply_node;2125.00;10.43;1652.00;5.47;0
5;naval_base;2115.00;9.80;1691.00;1.10;12999
5;naval_base;2237.00;9.80;1873.00;-4.58;13415
5;naval_base;2102.00;9.50;1657.00;1.18;12896
5;naval_base;2226.00;9.50;1807.00;1.29;13298
5;naval_base;2113.00;9.80;1950.00;-2.83;13249
5;naval_base;2043.00;9.80;1593.00;-4.46;13516
5;naval_base;2143.00;9.80;1734.00;-0.04;13463
5;naval_base;2076.00;9.80;1967.00;-4.20;13385
5;naval_base;2042.00;9.50;1631.00;-4.51;11662
5;naval_base;2009.00;9.57;1524.00;0.71;12657
5;naval_base;2121.00;9.60;1648.00;0.00;11375
5;naval_base;1988.00;9.80;1960.00;-3.08;11377
5;bunker;2154.00;10.48;1799.00;1.73;0
5;bunker;2065.00;9.85;1912.00;4.40;0
5;bunker;2171.00;11.30;1820.00;0.78;0
5;bunker;2075.00;10.30;1764.00;2.34;0
5;bunker;2025.00;10.45;1689.00;0.18;0
5;bunker;2032.00;11.50;1922.00;2.84;0
5;bunker;2096.00;10.50;1735.00;5.50;0
5;bunker;1982.00;13.00;1843.00;2.24;0
5;bunker;2011.00;11.75;1767.00;3.45;0
